     2017-01-03	        CD	      S-NP	         O	              -	(S1(NP*))

              4	        CD	      S-NP	         O	              -	      S-A1	(S1(X(S(NP*)
         killed	       VBD	      S-VP	         O	         killed	       S-V	(VP*))
              ,	         ,	         O	         O	              -	         O	*
             11	        CD	      S-NP	         O	              -	         O	(ADJP(NP*)
        wounded	       VBN	      S-VP	         O	              -	         O	*
             in	        IN	      S-PP	         O	              -	         O	(PP*
           city	        NN	      B-NP	         O	              -	         O	(NP*
      shootings	       NNS	      E-NP	         O	              -	         O	*)))
        Tuesday	       NNP	      S-NP	         O	              -	         O	(NP*)))

              4	        CD	      S-NP	         O	              -	      S-A1	         O	         O	(S1(S(S(NP*)
         killed	       VBD	      S-VP	         O	         killed	       S-V	         O	         O	(VP*))
              ,	         ,	         O	         O	              -	         O	         O	         O	*
             11	        CD	      S-NP	         O	              -	         O	         O	         O	(ADJP(ADJP(NP*)
        wounded	       VBN	      S-VP	         O	              -	         O	         O	         O	*
             in	        IN	      S-PP	         O	              -	         O	         O	         O	(PP*
           city	        NN	      B-NP	         O	              -	         O	         O	         O	(NP*
      shootings	       NNS	      E-NP	         O	              -	         O	         O	         O	*))
        Tuesday	       NNP	      B-NP	         O	              -	         O	         O	         O	(NP*))
        NEWLINE	       NNP	      I-NP	    B-MISC	              -	         O	         O	         O	*)
           Four	       NNP	      I-NP	    E-MISC	              -	         O	      B-A1	         O	(S(NP*
         people	       NNS	      E-NP	         O	              -	         O	      E-A1	         O	*)
           were	       VBD	      B-VP	         O	              -	         O	         O	         O	(VP*
         killed	       VBN	      E-VP	         O	         killed	         O	       S-V	         O	(VP*)))
            and	        CC	         O	         O	              -	         O	         O	         O	*
             at	        IN	      B-NP	         O	              -	         O	         O	      B-A1	(S(NP(QP*
          least	       JJS	      I-NP	         O	              -	         O	         O	      I-A1	*
             11	        CD	      I-NP	         O	              -	         O	         O	      I-A1	*)
         others	       NNS	      E-NP	         O	              -	         O	         O	      E-A1	*)
           were	       VBD	      B-VP	         O	              -	         O	         O	         O	(VP*
        wounded	       VBN	      E-VP	         O	        wounded	         O	         O	       S-V	(VP*
             in	        IN	      S-PP	         O	              -	         O	         O	  B-AM-LOC	(PP*
      shootings	       NNS	      S-NP	         O	              -	         O	         O	  I-AM-LOC	(NP*))
        Tuesday	       NNP	      S-NP	         O	              -	         O	         O	  I-AM-LOC	(NP*)
         across	        IN	      S-PP	         O	              -	         O	         O	  I-AM-LOC	(PP*
            the	        DT	      B-NP	         O	              -	         O	         O	  I-AM-LOC	(NP(NP*
           city	        NN	      E-NP	         O	              -	         O	         O	  I-AM-LOC	*)
           ’s	        JJ	    S-ADJP	         O	              -	         O	         O	  I-AM-LOC	*
          South	       NNP	      B-NP	     S-LOC	              -	         O	         O	  I-AM-LOC	(ADJP*
            and	        CC	      I-NP	         O	              -	         O	         O	  I-AM-LOC	*
           West	       NNP	      I-NP	     S-LOC	              -	         O	         O	  I-AM-LOC	*)
          sides	       NNS	      E-NP	         O	              -	         O	         O	  E-AM-LOC	*)))))
              .	         .	         O	         O	              -	         O	         O	         O	*
        NEWLINE	       NNP	         O	     S-ORG	              -	         O	         O	         O	(NP*)))

           Most	       RBS	    B-ADVP	         O	              -	  B-AM-TMP	(S1(S(ADVP*
       recently	        RB	    E-ADVP	         O	              -	  E-AM-TMP	*)
              ,	         ,	         O	         O	              -	         O	*
            two	        CD	      B-NP	         O	              -	      B-A1	(NP*
       brothers	       NNS	      E-NP	         O	              -	      E-A1	*)
           were	       VBD	      B-VP	         O	              -	         O	(VP*
         killed	       VBN	      E-VP	         O	         killed	       S-V	(VP*
             in	        IN	      S-PP	         O	              -	  B-AM-LOC	(PP*
              a	        DT	      B-NP	         O	              -	  I-AM-LOC	(NP*
          Homan	       NNP	      I-NP	    B-MISC	              -	  I-AM-LOC	*
         Square	       NNP	      I-NP	    E-MISC	              -	  I-AM-LOC	*
   neighborhood	        NN	      I-NP	         O	              -	  I-AM-LOC	*
       shooting	        NN	      E-NP	         O	              -	  I-AM-LOC	*))
             on	        IN	      S-PP	         O	              -	  I-AM-LOC	(PP*
            the	        DT	      B-NP	         O	              -	  I-AM-LOC	(NP*
           West	       NNP	      I-NP	     B-LOC	              -	  I-AM-LOC	*
           Side	       NNP	      E-NP	     E-LOC	              -	  E-AM-LOC	*))))
              .	         .	         O	         O	              -	         O	*))

       Officers	       NNS	      S-NP	         O	              -	      S-A0	         O	      B-A0	         O	(S1(S(S(NP(NP*)
       happened	       VBD	      S-VP	         O	       happened	       S-V	         O	         O	(VP*
             at	        IN	      S-PP	         O	              -	  B-AM-TMP	         O	         O	(PP*
          12:23	        CD	      B-NP	         O	              -	  I-AM-TMP	         O	         O	(NP(NP*
           a.m.	        NN	      E-NP	         O	              -	  E-AM-TMP	         O	         O	*)
             in	        IN	      S-PP	         O	              -	  B-AM-LOC	         O	         O	(PP*
         Austin	       NNP	      S-NP	     S-LOC	              -	  I-AM-LOC	         O	         O	(NP(NP*)
              ,	         ,	         O	         O	              -	  I-AM-LOC	         O	         O	*
          where	       WRB	    S-ADVP	         O	              -	  I-AM-LOC	S-R-AM-LOC	         O	(SBAR(WHADVP*)
        someone	        NN	      S-NP	         O	              -	  I-AM-LOC	      B-A0	         O	(S(NP(NP*)
             in	        IN	      S-PP	         O	              -	  I-AM-LOC	      I-A0	         O	(PP*
              a	        DT	      B-NP	         O	              -	  I-AM-LOC	      I-A0	         O	(NP*
          white	        JJ	      I-NP	         O	              -	  I-AM-LOC	      I-A0	         O	*
        vehicle	        NN	      E-NP	         O	              -	  I-AM-LOC	      E-A0	         O	*)))
           shot	       VBD	      S-VP	         O	           shot	  I-AM-LOC	       S-V	         O	(VP*
              a	        DT	      B-NP	         O	              -	  I-AM-LOC	      B-A1	         O	(NP*
        15-year	        JJ	      I-NP	         O	              -	  I-AM-LOC	      I-A1	         O	*
              -	         :	      I-NP	         O	              -	  I-AM-LOC	      I-A1	         O	*
            old	        JJ	      I-NP	         O	              -	  I-AM-LOC	      I-A1	         O	*
            boy	        NN	      E-NP	         O	              -	  I-AM-LOC	      E-A1	         O	*)
             in	        IN	      S-PP	         O	              -	  I-AM-LOC	  B-AM-LOC	         O	(PP*
            the	        DT	      B-NP	         O	              -	  I-AM-LOC	  I-AM-LOC	         O	(NP*
           hand	        NN	      E-NP	         O	              -	  I-AM-LOC	  E-AM-LOC	         O	*))
             as	        IN	    S-SBAR	         O	              -	  I-AM-LOC	  B-AM-TMP	         O	(SBAR*
             he	       PRP	      S-NP	         O	              -	  I-AM-LOC	  I-AM-TMP	      S-A1	(S(NP*)
          stood	       VBD	      S-VP	         O	          stood	  I-AM-LOC	  I-AM-TMP	       S-V	(VP*
             on	        IN	      S-PP	         O	              -	  I-AM-LOC	  I-AM-TMP	  B-AM-LOC	(PP*
              a	        DT	      B-NP	         O	              -	  I-AM-LOC	  I-AM-TMP	  I-AM-LOC	(NP*
       sidewalk	        NN	      E-NP	         O	              -	  I-AM-LOC	  I-AM-TMP	  I-AM-LOC	*))
             in	        IN	      S-PP	         O	              -	  I-AM-LOC	  I-AM-TMP	  I-AM-LOC	(PP*
            the	        DT	      B-NP	         O	              -	  I-AM-LOC	  I-AM-TMP	  I-AM-LOC	(NP(NP*
           1700	        CD	      I-NP	         O	              -	  I-AM-LOC	  I-AM-TMP	  I-AM-LOC	*
          block	        NN	      E-NP	         O	              -	  I-AM-LOC	  I-AM-TMP	  I-AM-LOC	*)
             of	        IN	      S-PP	         O	              -	  I-AM-LOC	  I-AM-TMP	  I-AM-LOC	(PP*
          North	       NNP	      B-NP	     B-LOC	              -	  I-AM-LOC	  I-AM-TMP	  I-AM-LOC	(NP*
          Lorel	       NNP	      E-NP	     E-LOC	              -	  E-AM-LOC	  E-AM-TMP	  E-AM-LOC	*)))))))))))))))
              .	         .	         O	         O	              -	         O	         O	         O	*))

             He	       PRP	      S-NP	         O	              -	      S-A1	      B-A1	(S1(S(S(NP*)
            was	       VBD	      B-VP	         O	              -	         O	      I-A1	(VP*
     stabilized	       VBN	      E-VP	         O	     stabilized	       S-V	      I-A1	(VP*
             at	        IN	      S-PP	         O	              -	  B-AM-LOC	      I-A1	(PP*
      Norwegian	       NNP	      B-NP	    S-MISC	              -	  I-AM-LOC	      I-A1	(NP*
       American	       NNP	      I-NP	     B-LOC	              -	  I-AM-LOC	      I-A1	*
       Hospital	       NNP	      E-NP	     E-LOC	              -	  E-AM-LOC	      E-A1	*)))))
              ,	         ,	         O	         O	              -	         O	         O	*
         police	        NN	      S-NP	         O	              -	         O	      S-A0	(NP*)
           said	       VBD	      S-VP	         O	           said	         O	       S-V	(VP*)
              .	         .	         O	         O	              -	         O	         O	*
        NEWLINE	       NNP	         O	     S-ORG	              -	         O	       S-V	(NP*)))

            The	        DT	      B-NP	         O	              -	      B-A1	         O	         O	         O	(S1(S(NP*
       violence	        NN	      E-NP	         O	              -	      E-A1	         O	         O	         O	*)
       followed	       VBD	      S-VP	         O	       followed	       S-V	         O	         O	         O	(VP*
              a	        DT	      B-NP	         O	              -	      B-A1	         O	         O	         O	(NP(NP*
            New	        JJ	      I-NP	    B-MISC	              -	      I-A1	         O	         O	         O	*
           Year	        NN	      I-NP	    E-MISC	              -	      I-A1	         O	         O	         O	*
           ’s	        JJ	      I-NP	         O	              -	      I-A1	         O	         O	         O	*
        holiday	        NN	      I-NP	         O	              -	      I-A1	         O	         O	         O	*
        weekend	        NN	      E-NP	         O	              -	      I-A1	         O	         O	         O	*)
           that	       WDT	      S-NP	         O	              -	      I-A1	    S-R-A0	         O	         O	(SBAR(WHNP*)
            saw	       VBD	      S-VP	         O	            saw	      I-A1	       S-V	         O	         O	(S(VP*
             at	        IN	      B-NP	         O	              -	      I-A1	      B-A1	      B-A1	      B-A2	(S(NP(QP*
          least	       JJS	      I-NP	         O	              -	      I-A1	      I-A1	      I-A1	      I-A2	*
             55	        CD	      I-NP	         O	              -	      I-A1	      I-A1	      I-A1	      I-A2	*)
         people	       NNS	      E-NP	         O	              -	      I-A1	      I-A1	      E-A1	      I-A2	*)
           shot	       VBD	      S-VP	         O	           shot	      I-A1	      I-A1	       S-V	      I-A2	(VP*
         across	        IN	      S-PP	         O	              -	      I-A1	      I-A1	  B-AM-LOC	      I-A2	(PP*
            the	        DT	      B-NP	         O	              -	      I-A1	      I-A1	  I-AM-LOC	      I-A2	(NP*
           city	        NN	      E-NP	         O	              -	      I-A1	      I-A1	  E-AM-LOC	      E-A2	*))
              ,	         ,	         O	         O	              -	      I-A1	      I-A1	         O	         O	*
      including	       VBG	      S-PP	         O	      including	      I-A1	      I-A1	         O	       S-V	(PP*
            the	        DT	      B-NP	         O	              -	      I-A1	      I-A1	         O	      B-A1	(NP(NP*
            boy	        NN	      I-NP	         O	              -	      I-A1	      I-A1	         O	      I-A1	*)
           shot	        NN	      E-NP	         O	              -	      I-A1	      I-A1	         O	      I-A1	(VP*
             on	        IN	      S-PP	         O	              -	      I-A1	      I-A1	         O	      I-A1	(PP*
          Lorel	       NNP	      S-NP	    S-MISC	              -	      E-A1	      E-A1	         O	      E-A1	(NP*))))))))))))
              .	         .	         O	         O	              -	         O	         O	         O	         O	*))

